335.4156,0.0000
335.7319,0.0000
336.0483,0.0000
336.3647,0.0000
336.6811,0.0000
336.9976,0.0000
337.3141,0.0000
337.6306,0.0000
337.9472,0.0000
338.2638,0.0000
338.5804,0.0000
338.8971,0.0000
339.2139,0.0000
339.5306,0.0000
339.8474,0.0000
340.1642,0.0000
340.4811,0.0000
340.7980,0.0000
341.1149,0.0000
341.4319,0.0000
341.7489,0.0000
342.0659,0.0000
342.3830,0.0000
342.7001,0.0000
343.0173,0.0000
343.3345,0.0000
343.6517,0.0000
343.9689,0.0000
344.2862,0.0000
344.6036,0.0000
344.9209,0.0000
345.2383,0.0000
345.5557,0.0000
345.8732,0.0000
346.1907,0.0000
346.5082,0.0000
346.8258,0.0000
347.1434,0.0000
347.4610,0.0000
347.7787,0.0000
348.0964,0.0000
348.4142,0.0000
348.7319,0.0000
349.0498,0.0000
349.3676,0.0000
349.6855,0.0000
350.0034,0.0000
350.3213,0.0000
350.6393,0.0000
350.9573,0.0000
351.2754,0.0000
351.5935,0.0000
351.9116,0.0000
352.2297,0.0000
352.5479,0.0000
352.8661,0.0000
353.1844,0.0000
353.5026,0.0000
353.8210,0.0000
354.1393,0.0000
354.4577,0.0000
354.7761,0.0000
355.0946,0.0000
355.4130,0.0000
355.7316,0.0000
356.0501,0.0000
356.3687,0.0000
356.6873,0.0000
357.0059,0.0000
357.3246,0.0000
357.6433,0.0000
357.9621,0.0000
358.2808,0.0000
358.5997,0.0000
358.9185,0.0000
359.2374,0.0000
359.5563,0.0000
359.8752,0.0000
360.1942,0.0000
360.5132,0.0000
360.8322,0.0000
361.1513,0.0000
361.4704,0.0000
361.7895,0.0000
362.1087,0.0000
362.4279,0.0000
362.7471,0.0000
363.0663,0.0000
363.3856,0.0000
363.7049,0.0000
364.0243,0.0000
364.3437,0.0000
364.6631,0.0000
364.9825,0.0000
365.3020,0.0000
365.6215,0.0000
365.9411,0.0000
366.2606,0.0000
366.5802,0.0000
366.8999,0.0000
367.2195,0.0000
367.5392,0.0000
367.8589,0.0000
368.1787,0.0000
368.4985,0.0000
368.8183,0.0000
369.1381,0.0000
369.4580,0.0000
369.7779,0.0000
370.0978,0.0000
370.4178,0.0000
370.7378,0.0000
371.0578,0.0000
371.3779,0.0000
371.6980,0.0000
372.0181,0.0000
372.3382,0.0000
372.6584,0.0000
372.9786,0.0000
373.2988,0.0000
373.6191,0.0000
373.9394,0.0000
374.2597,0.0000
374.5801,0.0000
374.9005,1.0000
375.2209,1.0000
375.5413,0.0000
375.8618,0.0000
376.1823,0.0000
376.5028,1.0000
376.8234,1.0000
377.1439,1.0000
377.4646,1.0000
377.7852,1.0000
378.1059,1.0000
378.4266,1.0000
378.7473,1.0000
379.0681,1.0000
379.3888,1.0000
379.7097,1.0000
380.0305,1.0000
380.3514,1.0000
380.6723,1.0000
380.9932,1.0000
381.3142,1.0000
381.6351,1.0000
381.9562,2.0000
382.2772,2.0000
382.5983,1.0000
382.9194,2.0000
383.2405,1.0000
383.5616,1.0000
383.8828,1.0000
384.2040,1.0000
384.5253,1.0000
384.8465,1.0000
385.1678,2.0000
385.4891,2.0000
385.8105,1.0000
386.1318,2.0000
386.4532,2.0000
386.7747,2.0000
387.0961,3.0000
387.4176,3.0000
387.7391,3.0000
388.0606,2.0000
388.3822,2.0000
388.7038,3.0000
389.0254,3.0000
389.3470,2.0000
389.6687,2.0000
389.9904,2.0000
390.3121,3.0000
390.6339,3.0000
390.9556,2.0000
391.2774,2.0000
391.5993,3.0000
391.9211,3.0000
392.2430,3.0000
392.5649,3.0000
392.8868,3.0000
393.2088,3.0000
393.5308,3.0000
393.8528,3.0000
394.1748,3.0000
394.4968,3.0000
394.8189,4.0000
395.1410,4.0000
395.4632,3.0000
395.7853,3.0000
396.1075,4.0000
396.4297,4.0000
396.7520,4.0000
397.0742,3.0000
397.3965,4.0000
397.7188,4.0000
398.0412,4.0000
398.3635,3.0000
398.6859,4.0000
399.0083,4.0000
399.3308,4.0000
399.6532,4.0000
399.9757,4.0000
400.2982,4.0000
400.6207,4.0000
400.9433,4.0000
401.2659,4.0000
401.5885,4.0000
401.9111,4.0000
402.2338,4.0000
402.5565,4.0000
402.8792,4.0000
403.2019,4.0000
403.5247,5.0000
403.8474,6.0000
404.1702,8.0000
404.4931,14.0000
404.8159,12.0000
405.1388,7.0000
405.4617,5.0000
405.7846,5.0000
406.1075,5.0000
406.4305,5.0000
406.7535,5.0000
407.0765,6.0000
407.3995,6.0000
407.7226,6.0000
408.0457,6.0000
408.3688,6.0000
408.6919,6.0000
409.0151,6.0000
409.3382,6.0000
409.6614,7.0000
409.9846,7.0000
410.3079,7.0000
410.6311,8.0000
410.9544,8.0000
411.2777,9.0000
411.6011,10.0000
411.9244,10.0000
412.2478,11.0000
412.5712,12.0000
412.8946,14.0000
413.2181,15.0000
413.5415,16.0000
413.8650,17.0000
414.1885,18.0000
414.5121,19.0000
414.8356,22.0000
415.1592,22.0000
415.4828,23.0000
415.8064,24.0000
416.1301,26.0000
416.4537,27.0000
416.7774,27.0000
417.1011,29.0000
417.4248,30.0000
417.7486,30.0000
418.0724,31.0000
418.3961,32.0000
418.7200,34.0000
419.0438,35.0000
419.3676,36.0000
419.6915,36.0000
420.0154,38.0000
420.3393,38.0000
420.6633,40.0000
420.9872,41.0000
421.3112,42.0000
421.6352,44.0000
421.9592,44.0000
422.2833,46.0000
422.6073,47.0000
422.9314,49.0000
423.2555,50.0000
423.5796,51.0000
423.9038,53.0000
424.2279,54.0000
424.5521,55.0000
424.8763,56.0000
425.2005,57.0000
425.5248,58.0000
425.8490,59.0000
426.1733,61.0000
426.4976,62.0000
426.8219,62.0000
427.1463,64.0000
427.4706,65.0000
427.7950,66.0000
428.1194,67.0000
428.4438,69.0000
428.7683,70.0000
429.0927,72.0000
429.4172,73.0000
429.7417,74.0000
430.0662,76.0000
430.3907,77.0000
430.7153,79.0000
431.0399,80.0000
431.3645,82.0000
431.6891,83.0000
432.0137,84.0000
432.3383,86.0000
432.6630,87.0000
432.9877,89.0000
433.3124,92.0000
433.6371,96.0000
433.9618,101.0000
434.2866,106.0000
434.6114,107.0000
434.9362,111.0000
435.2610,178.0000
435.5858,244.0000
435.9106,254.0000
436.2355,204.0000
436.5604,138.0000
436.8853,108.0000
437.2102,106.0000
437.5351,105.0000
437.8601,104.0000
438.1851,103.0000
438.5101,102.0000
438.8351,102.0000
439.1601,102.0000
439.4851,102.0000
439.8102,102.0000
440.1353,102.0000
440.4603,102.0000
440.7855,103.0000
441.1106,103.0000
441.4357,104.0000
441.7609,104.0000
442.0861,105.0000
442.4112,105.0000
442.7365,105.0000
443.0617,106.0000
443.3869,106.0000
443.7122,106.0000
444.0375,107.0000
444.3628,107.0000
444.6881,106.0000
445.0134,107.0000
445.3387,107.0000
445.6641,108.0000
445.9895,108.0000
446.3148,108.0000
446.6402,109.0000
446.9657,109.0000
447.2911,110.0000
447.6166,110.0000
447.9420,110.0000
448.2675,110.0000
448.5930,110.0000
448.9185,110.0000
449.2441,111.0000
449.5696,111.0000
449.8952,111.0000
450.2207,111.0000
450.5463,112.0000
450.8719,112.0000
451.1976,113.0000
451.5232,113.0000
451.8488,113.0000
452.1745,113.0000
452.5002,113.0000
452.8259,113.0000
453.1516,113.0000
453.4773,113.0000
453.8031,112.0000
454.1288,113.0000
454.4546,112.0000
454.7804,112.0000
455.1062,112.0000
455.4320,112.0000
455.7578,112.0000
456.0837,112.0000
456.4095,112.0000
456.7354,112.0000
457.0613,112.0000
457.3872,111.0000
457.7131,111.0000
458.0390,110.0000
458.3649,111.0000
458.6909,111.0000
459.0169,111.0000
459.3428,111.0000
459.6688,112.0000
459.9948,111.0000
460.3209,112.0000
460.6469,112.0000
460.9729,111.0000
461.2990,111.0000
461.6251,110.0000
461.9512,110.0000
462.2773,110.0000
462.6034,110.0000
462.9295,109.0000
463.2556,109.0000
463.5818,110.0000
463.9080,110.0000
464.2341,109.0000
464.5603,108.0000
464.8865,108.0000
465.2128,108.0000
465.5390,107.0000
465.8652,106.0000
466.1915,106.0000
466.5177,106.0000
466.8440,106.0000
467.1703,106.0000
467.4966,105.0000
467.8229,105.0000
468.1492,105.0000
468.4756,104.0000
468.8019,103.0000
469.1283,103.0000
469.4547,103.0000
469.7810,102.0000
470.1074,102.0000
470.4338,102.0000
470.7603,101.0000
471.0867,101.0000
471.4131,101.0000
471.7396,101.0000
472.0661,100.0000
472.3925,100.0000
472.7190,100.0000
473.0455,99.0000
473.3720,99.0000
473.6985,99.0000
474.0251,98.0000
474.3516,97.0000
474.6782,97.0000
475.0047,97.0000
475.3313,97.0000
475.6579,96.0000
475.9845,96.0000
476.3111,95.0000
476.6377,94.0000
476.9643,94.0000
477.2910,93.0000
477.6176,93.0000
477.9443,93.0000
478.2709,92.0000
478.5976,92.0000
478.9243,92.0000
479.2510,92.0000
479.5777,92.0000
479.9044,93.0000
480.2311,93.0000
480.5579,94.0000
480.8846,95.0000
481.2114,97.0000
481.5381,98.0000
481.8649,100.0000
482.1917,103.0000
482.5185,107.0000
482.8453,111.0000
483.1721,114.0000
483.4989,118.0000
483.8258,122.0000
484.1526,125.0000
484.4794,129.0000
484.8063,132.0000
485.1332,136.0000
485.4600,140.0000
485.7869,143.0000
486.1138,145.0000
486.4407,148.0000
486.7676,148.0000
487.0945,149.0000
487.4215,148.0000
487.7484,147.0000
488.0753,146.0000
488.4023,145.0000
488.7293,142.0000
489.0562,141.0000
489.3832,139.0000
489.7102,137.0000
490.0372,135.0000
490.3642,134.0000
490.6912,132.0000
491.0182,132.0000
491.3452,132.0000
491.6722,131.0000
491.9993,130.0000
492.3263,127.0000
492.6534,126.0000
492.9804,124.0000
493.3075,122.0000
493.6346,121.0000
493.9617,119.0000
494.2887,118.0000
494.6158,116.0000
494.9429,115.0000
495.2701,113.0000
495.5972,111.0000
495.9243,109.0000
496.2514,108.0000
496.5786,107.0000
496.9057,106.0000
497.2329,104.0000
497.5600,103.0000
497.8872,101.0000
498.2144,98.0000
498.5415,96.0000
498.8687,94.0000
499.1959,92.0000
499.5231,90.0000
499.8503,86.0000
500.1775,84.0000
500.5047,82.0000
500.8319,81.0000
501.1592,79.0000
501.4864,76.0000
501.8136,75.0000
502.1409,73.0000
502.4681,72.0000
502.7954,71.0000
503.1226,69.0000
503.4499,69.0000
503.7772,67.0000
504.1044,67.0000
504.4317,66.0000
504.7590,65.0000
505.0863,64.0000
505.4136,63.0000
505.7409,63.0000
506.0682,63.0000
506.3955,63.0000
506.7228,62.0000
507.0502,61.0000
507.3775,62.0000
507.7048,62.0000
508.0321,62.0000
508.3595,62.0000
508.6868,61.0000
509.0142,62.0000
509.3415,62.0000
509.6689,61.0000
509.9962,61.0000
510.3236,62.0000
510.6510,61.0000
510.9784,61.0000
511.3057,61.0000
511.6331,61.0000
511.9605,61.0000
512.2879,61.0000
512.6153,61.0000
512.9427,61.0000
513.2701,60.0000
513.5975,60.0000
513.9249,60.0000
514.2523,59.0000
514.5797,59.0000
514.9071,59.0000
515.2346,58.0000
515.5620,58.0000
515.8894,58.0000
516.2169,58.0000
516.5443,58.0000
516.8717,58.0000
517.1992,58.0000
517.5266,56.0000
517.8541,56.0000
518.1815,55.0000
518.5090,54.0000
518.8364,54.0000
519.1639,53.0000
519.4913,53.0000
519.8188,52.0000
520.1462,52.0000
520.4737,51.0000
520.8012,50.0000
521.1287,49.0000
521.4561,48.0000
521.7836,48.0000
522.1111,47.0000
522.4386,47.0000
522.7660,46.0000
523.0935,46.0000
523.4210,45.0000
523.7485,44.0000
524.0760,44.0000
524.4035,45.0000
524.7310,44.0000
525.0585,44.0000
525.3860,44.0000
525.7134,43.0000
526.0409,42.0000
526.3684,42.0000
526.6959,42.0000
527.0234,42.0000
527.3509,42.0000
527.6784,42.0000
528.0060,42.0000
528.3335,42.0000
528.6610,41.0000
528.9885,42.0000
529.3160,42.0000
529.6435,41.0000
529.9710,40.0000
530.2985,41.0000
530.6260,42.0000
530.9535,41.0000
531.2810,42.0000
531.6085,43.0000
531.9360,44.0000
532.2636,45.0000
532.5911,48.0000
532.9186,53.0000
533.2461,57.0000
533.5736,59.0000
533.9011,58.0000
534.2286,56.0000
534.5561,55.0000
534.8836,58.0000
535.2111,61.0000
535.5387,63.0000
535.8662,68.0000
536.1937,74.0000
536.5212,81.0000
536.8487,89.0000
537.1762,97.0000
537.5037,105.0000
537.8312,112.0000
538.1587,119.0000
538.4862,124.0000
538.8137,129.0000
539.1412,135.0000
539.4687,143.0000
539.7962,152.0000
540.1237,164.0000
540.4512,179.0000
540.7787,197.0000
541.1062,221.0000
541.4337,241.0000
541.7612,247.0000
542.0887,243.0000
542.4161,237.0000
542.7436,231.0000
543.0711,227.0000
543.3986,226.0000
543.7261,225.0000
544.0535,225.0000
544.3810,225.0000
544.7085,224.0000
545.0360,226.0000
545.3634,234.0000
545.6909,246.0000
546.0184,252.0000
546.3458,246.0000
546.6733,232.0000
547.0007,215.0000
547.3282,201.0000
547.6556,192.0000
547.9831,185.0000
548.3105,179.0000
548.6380,173.0000
548.9654,167.0000
549.2928,163.0000
549.6203,157.0000
549.9477,153.0000
550.2751,148.0000
550.6026,144.0000
550.9300,139.0000
551.2574,135.0000
551.5848,131.0000
551.9122,127.0000
552.2396,122.0000
552.5670,118.0000
552.8944,113.0000
553.2218,108.0000
553.5492,103.0000
553.8766,97.0000
554.2040,91.0000
554.5314,84.0000
554.8587,78.0000
555.1861,73.0000
555.5135,68.0000
555.8409,63.0000
556.1682,59.0000
556.4956,55.0000
556.8229,52.0000
557.1503,50.0000
557.4776,47.0000
557.8049,45.0000
558.1323,44.0000
558.4596,42.0000
558.7869,39.0000
559.1143,38.0000
559.4416,35.0000
559.7689,34.0000
560.0962,32.0000
560.4235,32.0000
560.7508,31.0000
561.0781,30.0000
561.4053,30.0000
561.7326,29.0000
562.0599,27.0000
562.3872,27.0000
562.7144,27.0000
563.0417,27.0000
563.3689,26.0000
563.6962,25.0000
564.0234,24.0000
564.3507,23.0000
564.6779,22.0000
565.0051,21.0000
565.3323,20.0000
565.6595,19.0000
565.9867,19.0000
566.3139,19.0000
566.6411,18.0000
566.9683,18.0000
567.2955,17.0000
567.6227,17.0000
567.9498,17.0000
568.2770,17.0000
568.6042,16.0000
568.9313,16.0000
569.2585,16.0000
569.5856,16.0000
569.9127,16.0000
570.2398,15.0000
570.5670,15.0000
570.8941,15.0000
571.2212,15.0000
571.5483,15.0000
571.8753,15.0000
572.2024,15.0000
572.5295,15.0000
572.8566,15.0000
573.1836,16.0000
573.5107,16.0000
573.8377,17.0000
574.1647,17.0000
574.4918,17.0000
574.8188,19.0000
575.1458,19.0000
575.4728,19.0000
575.7998,18.0000
576.1268,35.0000
576.4538,95.0000
576.7807,141.0000
577.1077,122.0000
577.4347,93.0000
577.7616,66.0000
578.0885,51.0000
578.4155,65.0000
578.7424,99.0000
579.0693,110.0000
579.3962,107.0000
579.7231,96.0000
580.0500,84.0000
580.3769,82.0000
580.7038,81.0000
581.0306,77.0000
581.3575,76.0000
581.6843,79.0000
582.0111,86.0000
582.3380,93.0000
582.6648,99.0000
582.9916,104.0000
583.3184,108.0000
583.6452,109.0000
583.9720,109.0000
584.2987,107.0000
584.6255,105.0000
584.9522,102.0000
585.2790,100.0000
585.6057,96.0000
585.9324,94.0000
586.2592,95.0000
586.5859,101.0000
586.9126,113.0000
587.2392,123.0000
587.5659,120.0000
587.8926,112.0000
588.2192,100.0000
588.5459,90.0000
588.8725,83.0000
589.1991,77.0000
589.5257,75.0000
589.8523,74.0000
590.1789,73.0000
590.5055,73.0000
590.8321,72.0000
591.1586,74.0000
591.4852,75.0000
591.8117,76.0000
592.1383,80.0000
592.4648,87.0000
592.7913,95.0000
593.1178,99.0000
593.4442,94.0000
593.7707,86.0000
594.0972,75.0000
594.4236,64.0000
594.7501,54.0000
595.0765,49.0000
595.4029,45.0000
595.7293,42.0000
596.0557,41.0000
596.3821,41.0000
596.7085,39.0000
597.0348,39.0000
597.3612,39.0000
597.6875,40.0000
598.0138,41.0000
598.3401,45.0000
598.6664,51.0000
598.9927,56.0000
599.3190,59.0000
599.6452,62.0000
599.9715,61.0000
600.2977,55.0000
600.6239,48.0000
600.9501,42.0000
601.2763,37.0000
601.6025,32.0000
601.9287,29.0000
602.2549,26.0000
602.5810,25.0000
602.9071,25.0000
603.2333,24.0000
603.5594,24.0000
603.8855,25.0000
604.2116,26.0000
604.5376,26.0000
604.8637,27.0000
605.1897,27.0000
605.5157,28.0000
605.8418,29.0000
606.1678,30.0000
606.4938,32.0000
606.8197,35.0000
607.1457,37.0000
607.4716,41.0000
607.7976,45.0000
608.1235,51.0000
608.4494,58.0000
608.7753,67.0000
609.1012,77.0000
609.4270,89.0000
609.7529,104.0000
610.0787,120.0000
610.4045,139.0000
610.7304,164.0000
611.0562,200.0000
611.3819,224.0000
611.7077,226.0000
612.0334,208.0000
612.3592,181.0000
612.6849,157.0000
613.0106,145.0000
613.3363,139.0000
613.6620,135.0000
613.9876,132.0000
614.3133,129.0000
614.6389,126.0000
614.9645,122.0000
615.2901,116.0000
615.6157,109.0000
615.9413,101.0000
616.2668,93.0000
616.5924,85.0000
616.9179,78.0000
617.2434,72.0000
617.5689,67.0000
617.8944,64.0000
618.2199,62.0000
618.5453,60.0000
618.8707,60.0000
619.1961,60.0000
619.5215,61.0000
619.8469,62.0000
620.1723,63.0000
620.4976,66.0000
620.8230,66.0000
621.1483,66.0000
621.4736,66.0000
621.7989,65.0000
622.1242,63.0000
622.4494,63.0000
622.7746,62.0000
623.0999,62.0000
623.4251,62.0000
623.7503,64.0000
624.0754,64.0000
624.4006,63.0000
624.7257,63.0000
625.0508,62.0000
625.3759,61.0000
625.7010,61.0000
626.0261,60.0000
626.3511,58.0000
626.6762,56.0000
627.0012,54.0000
627.3262,52.0000
627.6512,50.0000
627.9761,48.0000
628.3011,45.0000
628.6260,44.0000
628.9509,43.0000
629.2758,41.0000
629.6007,42.0000
629.9255,42.0000
630.2504,48.0000
630.5752,53.0000
630.9000,60.0000
631.2248,67.0000
631.5496,68.0000
631.8743,64.0000
632.1990,55.0000
632.5238,43.0000
632.8484,31.0000
633.1731,22.0000
633.4978,17.0000
633.8224,14.0000
634.1470,13.0000
634.4716,12.0000
634.7962,11.0000
635.1208,10.0000
635.4453,10.0000
635.7699,9.0000
636.0944,9.0000
636.4189,9.0000
636.7433,9.0000
637.0678,8.0000
